New_cases	New_Deaths	Corruption	Gov_eff	Poli_stability	Rule_of_Law	Government_Healthcare_Spend	Population	Death_percent	Case_percent
1238.0	88.0	-1.4103929999999993	-1.5288470000000025	-1.4789949999999983	-1.3052759999999974	0.1580556999999993	15946876.0	0.0005518322209315479	0.007763276017196096
473306.0	13070.0	1.012117999999995	1.0840340000000022	0.42524589999999796	1.115472000000004	0.5005831000000001	18952038.0	0.06896355948632016	2.4973884075158566
90667.0	4739.0	-0.27124419999999927	0.47712839999999873	-0.2610620999999991	-0.20157480000000116	0.5667334999999986	1397715000.0	0.0003390533835581646	0.006486801672730135
869808.0	27017.0	-0.3014928999999996	-0.08522619999999982	-0.8133885000000015	-0.4078089000000011	0.677996500000003	50339443.0	0.05366964429860696	1.7278856263864502
491.0	7.0	-0.8164124999999989	-1.6391340000000056	-0.2032646999999992	-1.0810779999999993	0.12748029999999982	850886.0	0.0008226718972929394	0.05770455736726189
10778.0	274.0	-1.5033980000000031	-1.5547869999999975	-2.116204999999993	-1.784221000000002	0.0994900700000003	86790567.0	0.000315702511771815	0.01241840026232344
5089.0	89.0	-1.3588070000000065	-1.2172360000000069	-0.4428180999999979	-1.101223000000003	0.40735759999999854	5380508.0	0.001654118904757692	0.0945821472619314
82142.0	1004.0	0.5517607999999976	0.3781867999999999	0.48643450000000116	0.47870279999999793	0.7350926999999978	5047561.0	0.01989079478187584	1.6273602240765392
19903.0	120.0	-0.4990963000000015	-0.5705185999999999	-0.9311822999999978	-0.5795925000000011	0.28460199999999963	25716544.0	0.00046662568656192686	0.07739375866368359
18084.0	304.0	0.13163910000000043	0.45691829999999894	0.7688775999999978	0.3247860000000019	0.8282710000000008	4067500.0	0.007473878303626305	0.4445974185617701
5883.0	123.0	0.16541529999999954	-0.24483779999999924	0.6523341999999994	-0.44434959999999935	0.8944213000000026	11333483.0	0.0010852797855698906	0.05190813803664769
1876.0	23.0	0.6399662000000025	0.9209022000000003	0.5433189999999978	0.753463199999999	0.42407029999999807	1198575.0	0.0019189454143462028	0.15651919988319463
90022.0	794.0	0.503732099999998	0.9222081000000037	1.0401430000000003	1.0496599999999985	0.8174879000000027	10669709.0	0.007441627508304116	0.8437156064893616
30379.0	663.0	2.1477949999999857	1.8716309999999907	0.9590667999999959	1.8333779999999937	0.8402403000000033	5818553.0	0.011394585561049286	0.5221057537844891
5423.0	61.0	-0.7168092999999971	-0.8990966000000046	-0.13412290000000043	-0.9226127999999978	0.4704878999999987	973560.0	0.006265664160401002	0.5570278154402399
31.0	0.0	0.5457336999999997	-0.2895034000000006	1.1079349999999981	0.6176011000000013	0.6496321999999994	71808.0	0.0	0.043170677361853836
115371.0	2149.0	-0.7494900000000021	-0.4002573000000029	0.03479329999999993	-0.3962312000000017	0.46002280000000156	10738958.0	0.020011252488369914	1.0743221083460799
142056.0	11702.0	-0.5617972000000008	-0.2613976000000001	-0.07474979999999963	-0.6301615000000038	0.5282086999999963	17373662.0	0.06735482709402313	0.8176514542529951
103902.0	6001.0	-0.5869340999999995	-0.5848041000000027	-1.1649310000000033	-0.4123110000000017	0.3299523999999999	100388073.0	0.005977801765355133	0.10350034311346927
29737.0	873.0	-0.591107699999998	-0.44714249999999856	-0.3348507999999994	-0.8247700999999972	0.6374560999999977	6453553.0	0.013527432098256572	0.4607849350582539
5052.0	83.0	-1.5596840000000032	-1.2943799999999952	-0.0511222	-1.4151100000000023	0.18832609999999994	1355986.0	0.006121007149041362	0.37257021827658987
398.0	0.0	-1.3160230000000004	-1.7277320000000025	-0.605156199999999	-1.5864300000000058	0.27249059999999925	0.0		inf
3659.0	67.0	1.5063180000000056	1.1919379999999946	0.5999668000000021	1.2406270000000017	0.7466411999999992	1326590.0	0.005050543121838699	0.27581995944489257
80003.0	1238.0	-0.48616719999999813	-0.6074696999999986	-1.3432459999999975	-0.42828910000000053	0.24945180000000072	112078730.0	0.0011045806818117943	0.07138107292971646
32.0	2.0	0.3809973999999987	0.25953619999999955	0.7425546999999996	-0.1286585000000002	0.6623088999999994	889953.0	0.00022473096893880915	0.0035956955030209464
10929.0	346.0	2.2124300000000026	1.9842080000000069	0.9249202000000015	2.0462790000000144	0.7674459000000045	5520314.0	0.006267759406439561	0.19797786865022532
634763.0	32365.0	1.3168929999999943	1.480525999999998	0.10913479999999971	1.4400870000000043	0.7709194999999975	67059887.0	0.04826283110199694	0.9465613922075353
8808.0	54.0	-0.8512048999999992	-0.812283400000002	-0.24759970000000042	-0.7061858999999989	0.6328515999999982	2172579.0	0.0024855252674356146	0.4054167880661647
3613.0	117.0	-0.463039100000002	-0.6234711999999982	-0.029553100000000148	-0.43075489999999794	0.22892879999999907	2347706.0	0.004983588234642668	0.15389490847661505
9245.0	58.0	0.7079910999999958	0.6145708999999983	-0.42648780000000097	0.3280484000000001	0.37214649999999955	3720382.0	0.0015589796961709844	0.24849598777759918
306086.0	9562.0	1.9465839999999899	1.6196330000000068	0.6048950999999958	1.6304460000000052	0.7765987999999958	83132799.0	0.011502078740305616	0.3681892149451145
46829.0	303.0	-0.11490390000000043	-0.21027039999999936	0.029897100000000072	0.07185209999999967	0.33470400000000083	30417856.0	0.0009961254336926311	0.15395233641713604
20541.0	420.0	-0.06602589999999972	0.33826089999999903	0.0925857000000005	0.1529742999999994	0.6017803000000013	10716322.0	0.003919255132497885	0.19167957065866442
24.0	0.0	0.37653730000000024	-0.2529524999999994	0.9976301000000019	0.3104176000000006	0.4269668999999978	112003.0	0.0	0.021427997464353633
94870.0	3310.0	-0.8228125999999999	-0.6820060999999978	-0.5413530000000008	-1.050815	0.35844769999999937	16604026.0	0.019934924216572537	0.5713674502798297
10863.0	68.0	-1.0417170000000036	-0.9709231999999961	-0.8766674000000018	-1.211505999999993	0.17178889999999977	12771246.0	0.0005324460902248691	0.08505826291342286
2362.0	39.0	-1.533724000000005	-1.4878500000000008	-0.6697532000000016	-1.2340430000000067	0.08197737000000024	1920922.0	0.00203027504500443	0.12296178605898625
3188.0	92.0	-0.2266977000000006	-0.2694838999999993	-0.17506579999999936	-0.3201090000000009	0.5988700999999993	782766.0	0.011753193163729645	0.4072736935431534
8838.0	229.0	-1.2651889999999977	-1.9090540000000074	-0.6268144000000005	-1.0280309999999988	0.11856189999999964	11263077.0	0.002033192172973691	0.07846878788096717
80662.0	2447.0	-0.6164856999999986	-0.6206585000000018	-0.5509880000000008	-1.0230390000000034	0.40090579999999976	9746117.0	0.025107435094407344	0.8276321739211627
33114.0	877.0	0.05334700000000002	0.48731089999999816	0.7552119000000035	0.5553919999999984	0.6873710999999979	9769949.0	0.008976505404480617	0.33893728616188273
3081.0	10.0	1.8436490000000134	1.465655000000009	1.4124259999999964	1.7197340000000052	0.8182856999999962	361313.0	0.002767683421299538	0.8527232621023877
6757131.0	104555.0	-0.1862929999999993	0.283048500000001	-0.9565214000000059	0.026216500000000115	0.27132009999999834	1366417754.0	0.007651759477943668	0.4945142860021709
311176.0	11374.0	-0.25154469999999823	0.17987540000000019	-0.5334368999999987	-0.31491459999999927	0.4837318999999987	270625568.0	0.004202854920197341	0.1149839618997123
479825.0	27419.0	-0.9588165000000053	-0.43021729999999836	-1.3067629999999935	-0.6936131999999965	0.512473	82913906.0	0.03306924172647228	0.5787026846859681
387121.0	9531.0	-1.399407999999995	-1.320547999999993	-2.5558600000000125	-1.759291000000007	0.4186054000000012	39309783.0	0.024245872840356307	0.9847955660299625
38975.0	1811.0	1.547375999999998	1.4203380000000014	1.0305909999999965	1.4642240000000013	0.732924300000001	4941444.0	0.036649206183455685	0.7887370574269383
277026.0	1797.0	0.7865693999999971	1.2082069999999996	-0.9324777999999944	0.9939095999999964	0.6362507000000029	9053300.0	0.019849115792031635	3.059944992433698
330263.0	36030.0	0.23561879999999888	0.4138834999999981	0.31119329999999945	0.24676149999999988	0.7389738999999976	60297396.0	0.05975382419499509	0.5477234870971873
7109.0	123.0	-0.16439049999999994	0.49671119999999724	0.48691540000000083	-0.23594479999999918	0.6469823999999998	2948279.0	0.00417192538426655	0.24112371997358462
86543.0	1605.0	1.4247720000000041	1.675816999999996	1.0596930000000009	1.5341070000000048	0.8409251999999944	126264931.0	0.001271136797279048	0.06854080488904714
19001.0	122.0	0.14954210000000062	0.11271800000000011	-0.37940509999999966	0.23379109999999947	0.4480053999999996	10101694.0	0.001207718230229504	0.1880971646933673
142239.0	2107.0	-0.5017261999999975	0.02172040000000002	0.00040519999999999933	-0.4316052000000019	0.6208115000000014	18513930.0	0.011380619889996344	0.7682809646574228
39586.0	743.0	-0.852012900000003	-0.41085230000000095	-1.1641129999999935	-0.41105050000000143	0.42739269999999896	52573973.0	0.00141324681701343	0.07529581224534809
108268.0	632.0	-0.28942829999999864	-0.0878058999999996	0.1102895000000003	0.2107495999999998	0.8738701000000033	4207083.0	0.015022285036924633	2.5734695512306267
47799.0	1066.0	-0.9542972000000041	-0.6115379000000012	-0.5820286000000008	-0.9076820999999975	0.379522499999999	6456900.0	0.01650947048893432	0.7402778423082285
23.0	0.0	-0.9826739000000017	-0.6727240000000011	0.4150070000000015	-0.8425542999999993	0.35147299999999904	7169455.0	0.0	0.00032080541686920416
2194.0	39.0	0.3285870999999993	1.0434520000000016	0.4215345000000021	0.9569855999999975	0.5714286000000015	1912789.0	0.0020389075846839353	0.114701621558886
46918.0	424.0	-1.1089170000000008	-0.6402022999999988	-1.6448909999999883	-0.7644128000000019	0.5002146000000022	6855713.0	0.006184622956065985	0.6843635373884526
1683.0	39.0	-0.1033080999999997	-0.8609057000000008	-0.2183285999999997	-0.3366603999999997	0.6292030000000003	2125268.0	0.0018350626838591652	0.07919001274192243
1354.0	82.0	-0.8509958000000005	-1.3408310000000014	-0.19240320000000055	-0.9890523999999983	0.1720454999999999	4937374.0	0.001660801875652928	0.027423484629683713
38468.0	602.0	-1.5527109999999937	-1.847037	-2.441388000000006	-1.7858299999999954	0.0	6777452.0	0.008882394150486052	0.5675879371775706
5366.0	99.0	0.4978956999999995	1.0723980000000015	0.7527990000000032	0.9573604000000006	0.6545787999999978	2786844.0	0.0035524055167781192	0.19254755558617562
8979.0	128.0	2.0877550000000062	1.7782209999999878	1.3734039999999947	1.8108859999999931	0.8485649000000062	619896.0	0.020648624930633526	1.4484687754074876
16600.0	234.0	-1.0007270000000035	-1.153120999999999	-0.5190362999999996	-0.813971400000003	0.46880489999999886	26969307.0	0.000867652995310558	0.06155145180408232
5796.0	180.0	-0.7433891999999983	-0.7286705000000027	-0.32502250000000116	-0.38029950000000035	0.30646039999999924	18628747.0	0.0009662485619671576	0.031113203695342474
13504.0	141.0	0.31397649999999955	1.0753480000000002	0.2373900999999993	0.6233373999999975	0.5185847000000009	31949777.0	0.00044131763423575695	0.04226633569304725
10621.0	34.0	-0.8930010999999994	-0.488494099999998	0.09509010000000015	-0.5495973000000013	0.7145577999999971	530953.0	0.0064035799778888155	2.0003653807399147
3195.0	131.0	-0.6953309999999993	-1.004638	-2.051260000000009	-0.7977482000000008	0.34933560000000174	19658031.0	0.0006663943097861633	0.01625289938753276
3374.0	40.0	0.5799018000000016	0.9687959999999981	1.2941930000000053	1.0539740000000033	0.6306818000000014	502653.0	0.007957776040330008	0.6712384090018363
7523.0	162.0	-0.8072538000000019	-0.7266324999999968	-0.6677782999999986	-0.6859448999999994	0.388010199999998	4525696.0	0.003579559917413808	0.1662285756710128
395.0	10.0	0.2696345000000006	0.8760848999999972	0.8728380000000012	0.7796613999999997	0.4286723000000013	1265711.0	0.0007900697710614824	0.031207755956928557
769558.0	79714.0	-0.862851699999995	-0.1533879999999997	-0.5724369999999994	-0.6737109000000027	0.515124600000004	127575529.0	0.062483769908569214	0.6032175653373149
57732.0	1389.0	-0.7267501999999986	-0.46652050000000117	-0.34901649999999984	-0.41357200000000105	0.506164999999999	2657637.0	0.052264474042166026	2.172305698633786
315.0	0.0	-0.4277897000000011	-0.23334770000000082	0.7887995000000013	-0.2664936999999996	0.6168830999999984	3225167.0	0.0	0.009766936099743053
12584.0	188.0	0.02279870000000004	0.13116150000000024	0.10802089999999973	0.09874230000000007	0.0	622137.0	0.03021842455922088	2.0227056098576357
137248.0	2410.0	-0.21640339999999952	-0.2092959000000006	-0.33188619999999963	-0.13848490000000074	0.4290534000000007	36471769.0	0.0066078505816375395	0.3763129778541863
9398.0	67.0	-0.7813797000000017	-0.8742813000000044	-0.7836706999999987	-1.0436890000000003	0.29863619999999896	30366036.0	0.00022064124537032098	0.030949051104332485
20033.0	471.0	-0.5882940000000016	-1.0686519999999944	-1.3090109999999988	-1.0325789999999986	0.1479478999999993	54045420.0	0.0008714892029703904	0.03706697070723106
11673.0	125.0	0.3399598999999983	0.10644200000000022	0.6537775000000006	0.24498109999999904	0.46143059999999997	2494530.0	0.005010963989208387	0.4679438611682361
90814.0	563.0	-0.6736505000000007	-0.9023382999999973	-0.6251459000000041	-0.4780528000000003	0.22340309999999913	28608710.0	0.001967932143742238	0.31743479520747353
144838.0	6473.0	2.009025999999999	1.850465999999994	0.868293399999999	1.8163609999999863	0.6439796999999978	17332850.0	0.037345272127780486	0.8356271472954535
1505.0	25.0	2.1746960000000017	1.6702510000000044	1.54148199999999	1.8762939999999888	0.7545738000000023	4917000.0	0.000508440105755542	0.03060809436648363
5264.0	153.0	-1.0633599999999968	-0.8024699000000028	-0.8013505000000016	-1.0397209999999943	0.5808513000000025	6545502.0	0.002337483053247864	0.08042163916533827
1200.0	69.0	-0.5798146000000023	-0.7660424999999982	-1.2605660000000045	-0.5802283999999988	0.3342613000000007	23310715.0	0.000296001216607899	0.005147847245354765
59583.0	1113.0	-1.0448900000000043	-1.022591000000001	-2.192699999999992	-0.8809230999999957	0.14183260000000059	200963599.0	0.0005538316419183954	0.029648652938386116
14604.0	275.0	2.0899069999999993	1.8871189999999947	1.1538039999999978	1.9656309999999908	0.8547304999999952	5347896.0	0.005142209197785447	0.2730793568162133
102648.0	990.0	0.24608280000000132	0.18657819999999964	0.6545911999999989	0.4648626000000027	0.8774276999999986	4974986.0	0.019899553486180662	2.063282188130781
316351.0	6535.0	-0.7907337999999986	-0.6338443000000004	-2.2674349999999888	-0.6730216999999997	0.3158506000000004	216565318.0	0.003017565351807624	0.14607648303132267
116602.0	2440.0	-0.5670269999999988	-0.01945199999999992	0.2771546999999988	-0.05922119999999977	0.5991855999999987	4246439.0	0.05745990934992826	2.7458771926312844
45647.0	966.0	-0.8474645999999971	-0.5172144000000002	-0.1192974999999994	-0.5411181999999998	0.45469730000000186	7044636.0	0.013712560876104882	0.6479681845875359
832929.0	32914.0	-0.5401051999999994	-0.24543090000000062	-0.2593005000000004	-0.5170875000000015	0.6335171000000027	32510453.0	0.10124128384184619	2.5620344324331623
326833.0	5865.0	-0.5448154000000022	0.04950939999999985	-1.1218440000000054	-0.47766939999999886	0.3191046999999982	108116615.0	0.00542469813728445	0.30229673764758547
104316.0	2717.0	0.6414218999999991	0.6626507999999974	0.5450124000000014	0.4278919000000012	0.6896725999999973	37970874.0	0.007155484490559791	0.2747263599989824
80312.0	2032.0	0.8498304000000013	1.2089090000000038	1.1400309999999951	1.140912000000007	0.6625460999999984	10269417.0	0.019786907085377874	0.7820502371264113
126943.0	216.0	0.7248945000000031	0.6312364000000035	0.6783724000000005	0.7346737000000013	0.8073726000000019	2832067.0	0.007626938204498693	4.482344520804063
139612.0	5121.0	-0.12165040000000002	-0.2534417999999994	0.059308200000000165	0.32546279999999805	0.7858779000000021	19356544.0	0.026456169035133547	0.7212651184013014
1237504.0	21663.0	-0.8451133000000025	-0.060885799999999886	-0.5037209000000008	-0.8153201000000021	0.5708874999999983	144373535.0	0.015004827581453899	0.8571543254101245
4873.0	29.0	0.5782576999999982	0.20680889999999924	0.11595069999999996	0.11811150000000031	0.3433142000000007	12626950.0	0.00022966749690146867	0.03859205904830541
914.0	15.0	0.1838711999999995	-0.6393903000000015	0.5335670999999992	-0.6863675999999979	0.4560299000000001	215056.0	0.006974927460754409	0.4250055799419686
337243.0	4923.0	0.3596962000000008	0.3234982000000015	-0.5181113000000008	0.14172930000000064	0.0	34268528.0	0.014365951172457713	0.9841187225783378
15141.0	312.0	-0.024701399999999964	-0.2678155999999991	-0.0886327000000001	-0.20807949999999914	0.20978629999999956	16296364.0	0.0019145375005123842	0.09291029581813465
34072.0	757.0	-0.37021479999999946	0.11161979999999978	0.08247739999999996	-0.14640359999999952	0.5671489000000028	6944975.0	0.010899967242502672	0.49059931821208863
148.0	0.0	0.7026863000000003	0.5022840000000021	0.6970196999999987	0.20006289999999946	0.7304444000000005	97625.0	0.0	0.15160051216389245
2277.0	72.0	-0.49216979999999927	-1.1429479999999965	-0.029891600000000015	-0.7695494999999991	0.13737150000000034	7813215.0	0.0009215156628865327	0.029142932838786596
57830.0	27.0	2.1745240000000097	2.2314740000000044	1.5103389999999917	1.8448910000000063	0.4820435999999981	5703569.0	0.00047338780332104334	1.013926543187257
13812.0	55.0	0.3629198000000002	0.7074614999999966	0.7504383000000021	0.5290585000000018	0.7910367000000038	5454073.0	0.0010084206793711781	0.2532419349722675
6768.0	141.0	0.8702174999999974	1.1258060000000045	0.9109182999999987	1.0585049999999971	0.7181817999999972	2087946.0	0.006753048211016952	0.3241463141288137
3745.0	99.0	-1.8000850000000053	-2.191030000000008	-2.219770999999993	-2.332785999999999	0.0	15442905.0	0.000641071093812984	0.024250618649794192
683242.0	17103.0	-0.021569000000000015	0.3403786	-0.2766731999999992	-0.10249569999999984	0.5365101000000008	58558270.0	0.029206805460612138	1.166772857189941
24353.0	425.0	0.6041095000000009	1.1826649999999914	0.5449706999999961	1.2365500000000027	0.5737742999999973	51709098.0	0.0008219056538174384	0.04709616091156724
825410.0	32486.0	0.6135069999999987	1.0021360000000057	0.25480249999999827	0.9689376000000024	0.706162000000004	47076781.0	0.06900641740989046	1.7533271869204483
4252.0	13.0	-0.3355435	-0.23537929999999888	-0.1831642000000002	0.026323399999999934	0.4294904000000024	21803000.0	5.9624822272164384e-05	0.01950190340778792
27.0	0.0	0.5362027999999989	0.19567030000000052	1.013306	0.5592496000000009	0.48951230000000095	182790.0	0.0	0.014771048744460856
64.0	0.0	0.7688255000000002	0.19567030000000046	0.854048900000001	0.43264170000000074	0.6434007000000007	110589.0	0.0	0.05787194024722169
13653.0	836.0	-1.4269329999999996	-1.619857000000004	-1.8358690000000022	-1.1197960000000022	0.18007939999999975	42813238.0	0.001952667069937574	0.03188966926538002
4965.0	106.0	-0.2114844000000007	-0.6553037000000014	0.07732520000000027	-0.06396840000000015	0.5856004000000011	581372.0	0.018232732226526216	0.8540142972141762
5598.0	112.0	0.0	0.0	0.0	0.0	0.0	1148130.0	0.009754992901500701	0.48757544877322256
96145.0	5883.0	2.139577999999992	1.83097500000001	0.9136876000000024	1.8959830000000006	0.8369491999999981	10285453.0	0.057197286303286785	0.9347668012288812
56502.0	1786.0	2.009709999999999	2.039621000000008	1.3448629999999937	1.931221999999997	0.3049283000000002	8574832.0	0.020828396404734228	0.6589283615119224
4457.0	209.0	-1.6268119999999948	-1.6711690000000026	-2.739622999999999	-2.0478679999999954	0.0	17070135.0	0.001224360557195359	0.02610992824602735
10014.0	78.0	-1.4151019999999968	-1.0977039999999958	-0.7243188000000023	-1.2826159999999973	0.2900392000000005	9321018.0	0.0008368184676823926	0.10743461712014718
509.0	21.0	-0.44798529999999925	-0.756265799999997	-0.5591016000000015	-0.5549939999999975	0.43249489999999946	58005463.0	3.620348655780922e-05	0.0008775035551392806
3615.0	59.0	-0.3988041000000026	0.34995960000000104	-0.7330990000000028	0.02329790000000014	0.7612761999999981	69625582.0	8.473896850154876e-05	0.005192057137849131
1881.0	49.0	-0.7275373999999998	-1.0577910000000024	-0.9817026999999997	-0.5908715000000023	0.17657200000000015	8082366.0	0.000606258117981789	0.023272888161709082
4846.0	83.0	-0.31726700000000074	0.19023789999999968	0.24805140000000087	-0.12050740000000018	0.5319978999999974	1394973.0	0.005949935948581083	0.3473902362267944
23453.0	321.0	-0.05348629999999993	-0.10526180000000002	-0.9018920999999983	0.03938940000000005	0.571216500000002	11694719.0	0.0027448286701031465	0.20054351028015294
327557.0	8553.0	-0.33538380000000106	0.006096799999999989	-1.3287829999999938	-0.31929840000000037	0.7771027000000003	83429615.0	0.010251755326930371	0.39261478073463485
9082.0	84.0	-1.0373569999999945	-0.6060398999999992	-0.6914155999999992	-0.2947050000000004	0.1550417000000008	44269594.0	0.00018974648830075107	0.02051520960413597
234584.0	4520.0	-0.8736907999999989	-0.41521989999999803	-1.8261850000000057	-0.7177934999999993	0.4402362000000008	44385155.0	0.010183585029724466	0.5285190510205495
100794.0	435.0	1.1516080000000055	1.4312909999999919	0.743238200000001	0.8064476000000048	0.7197389000000028	9770529.0	0.004452164258455197	1.0316125155557083
530113.0	42445.0	1.8265769999999901	1.3418839999999943	0.04871750000000028	1.638637000000005	0.7941176999999949	66834405.0	0.06350770983896692	0.7931738151929385
7501612.0	210909.0	1.3232179999999976	1.5769980000000028	0.47746089999999847	1.4532550000000084	0.5015814000000017	328239523.0	0.0642546022710373	2.285407903179289
2177.0	49.0	1.265534000000002	0.5582148000000016	1.0465089999999946	0.5991073999999976	0.7083482000000006	3461734.0	0.0014154755969118366	0.06288755866279731
59343.0	489.0	-1.068714	-0.5470827999999985	-0.2834220000000011	-1.073632000000003	0.4329955000000002	33580650.0	0.0014561957555913898	0.1767178419714925
79796.0	665.0	-1.4675119999999995	-1.5815170000000016	-1.3435120000000007	-2.3386219999999907	0.15938699999999964	28515829.0	0.002332038111183792	0.2798305460451457
1098.0	35.0	-0.4853566999999987	-0.0034448000000000187	0.20326570000000102	-0.0032822999999999845	0.4862286999999988	96462106.0	3.6283678069396494e-05	0.0011382708148627815
2045.0	593.0	-1.6379709999999947	-2.2443539999999915	-3.002496000000002	-1.7903939999999965	0.0	29161922.0	0.002033473651016555	0.007012569336136349
15170.0	334.0	-0.6561365000000017	-0.5592093000000024	0.1419944000000006	-0.3449384999999991	0.3863300999999997	17861030.0	0.0018699929399368348	0.08493351167317899
7915.0	229.0	-1.235615999999995	-1.1988599999999976	-0.7070537999999993	-1.2736299999999976	0.5161578999999994	14645468.0	0.0015636236411154631	0.05404402235558468
